ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_DMA_T
2011,75,Nouvelle-Aquitaine,24,Dordogne,07F,Déchets verts et biodéchets,28682.05298
2011,75,Nouvelle-Aquitaine,24,Dordogne,07Z,Autres,5503.77422
2011,75,Nouvelle-Aquitaine,33,Gironde,07A,Ordures ménagères résiduelles,413195.97818
2011,75,Nouvelle-Aquitaine,33,Gironde,07B,Déblais et gravats,86013.1061
2011,75,Nouvelle-Aquitaine,33,Gironde,07C,Encombrants,72705.79532
2011,75,Nouvelle-Aquitaine,33,Gironde,07D,Déchets dangereux (y.c. DEEE),6015.04502
2011,75,Nouvelle-Aquitaine,33,Gironde,07E,Matériaux recyclables,187874.64151
2011,75,Nouvelle-Aquitaine,33,Gironde,07F,Déchets verts et biodéchets,130563.89157
2011,75,Nouvelle-Aquitaine,33,Gironde,07Z,Autres,8291.49601
2011,75,Nouvelle-Aquitaine,40,Landes,07A,Ordures ménagères résiduelles,151866.81976
2011,75,Nouvelle-Aquitaine,40,Landes,07B,Déblais et gravats,74942.62264
2011,75,Nouvelle-Aquitaine,40,Landes,07C,Encombrants,27601.1179
2011,75,Nouvelle-Aquitaine,40,Landes,07D,Déchets dangereux (y.c. DEEE),4408.4452
2011,75,Nouvelle-Aquitaine,40,Landes,07E,Matériaux recyclables,62192.30548
2011,75,Nouvelle-Aquitaine,40,Landes,07F,Déchets verts et biodéchets,97265.68694
2011,75,Nouvelle-Aquitaine,40,Landes,07Z,Autres,45.323
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07A,Ordures ménagères résiduelles,90790.65175
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07B,Déblais et gravats,17019.60944
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07C,Encombrants,16875.61456
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07D,Déchets dangereux (y.c. DEEE),2064.60383
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07E,Matériaux recyclables,35099.41742
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07F,Déchets verts et biodéchets,27477.49758
2011,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07Z,Autres,27.32452
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07A,Ordures ménagères résiduelles,190092.65688
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07B,Déblais et gravats,31234.11387
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07C,Encombrants,35012.27922
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07D,Déchets dangereux (y.c. DEEE),5082.83375
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07E,Matériaux recyclables,70649.17076
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07F,Déchets verts et biodéchets,55617.61288
2011,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07Z,Autres,2005.4144
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07A,Ordures ménagères résiduelles,75841.9
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07B,Déblais et gravats,27905.9
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07C,Encombrants,17159.04772
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07D,Déchets dangereux (y.c. DEEE),2781.73507
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07E,Matériaux recyclables,49006.46561
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07F,Déchets verts et biodéchets,42840.01619
2011,75,Nouvelle-Aquitaine,79,Deux-Sèvres,07Z,Autres,37.16
2011,75,Nouvelle-Aquitaine,86,Vienne,07A,Ordures ménagères résiduelles,98400.76
2011,75,Nouvelle-Aquitaine,86,Vienne,07B,Déblais et gravats,34318.32
2011,75,Nouvelle-Aquitaine,86,Vienne,07C,Encombrants,28735.12
2011,75,Nouvelle-Aquitaine,86,Vienne,07D,Déchets dangereux (y.c. DEEE),3220.2
2011,75,Nouvelle-Aquitaine,86,Vienne,07E,Matériaux recyclables,51796.40578
2011,75,Nouvelle-Aquitaine,86,Vienne,07F,Déchets verts et biodéchets,37116.39
2011,75,Nouvelle-Aquitaine,86,Vienne,07Z,Autres,14.11
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,07A,Ordures ménagères résiduelles,90529.03806
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,07B,Déblais et gravats,10300.382
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,07C,Encombrants,18886.81
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,07D,Déchets dangereux (y.c. DEEE),2787.804
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,07E,Matériaux recyclables,45010.76202
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,07F,Déchets verts et biodéchets,24759.126
2011,75,Nouvelle-Aquitaine,87,Haute-Vienne,07Z,Autres,7.74
2011,76,Occitanie,09,Ariège,07A,Ordures ménagères résiduelles,47020.07771
2011,76,Occitanie,09,Ariège,07B,Déblais et gravats,7898.03
2011,76,Occitanie,09,Ariège,07C,Encombrants,8721.14495
2011,76,Occitanie,09,Ariège,07D,Déchets dangereux (y.c. DEEE),1520.15948
2011,76,Occitanie,09,Ariège,07E,Matériaux recyclables,19458.49463
2011,76,Occitanie,09,Ariège,07F,Déchets verts et biodéchets,17955.29
2011,76,Occitanie,09,Ariège,07Z,Autres,2905.97
2011,76,Occitanie,11,Aude,07A,Ordures ménagères résiduelles,122543.97047
2011,76,Occitanie,11,Aude,07B,Déblais et gravats,20490.55901
2011,76,Occitanie,11,Aude,07C,Encombrants,31651.26205
2011,76,Occitanie,11,Aude,07D,Déchets dangereux (y.c. DEEE),2978.29665
2011,76,Occitanie,11,Aude,07E,Matériaux recyclables,41333.34131
2011,76,Occitanie,11,Aude,07F,Déchets verts et biodéchets,17492.73568
2011,76,Occitanie,11,Aude,07Z,Autres,7.77662
2011,76,Occitanie,12,Aveyron,07A,Ordures ménagères résiduelles,65080.421
2011,76,Occitanie,12,Aveyron,07B,Déblais et gravats,9953.8
2011,76,Occitanie,12,Aveyron,07C,Encombrants,13118.66
2011,76,Occitanie,12,Aveyron,07D,Déchets dangereux (y.c. DEEE),2416.02565
2011,76,Occitanie,12,Aveyron,07E,Matériaux recyclables,33565.37354
2011,76,Occitanie,12,Aveyron,07F,Déchets verts et biodéchets,12677.8
2011,76,Occitanie,12,Aveyron,07Z,Autres,1025.1345
2011,76,Occitanie,30,Gard,07A,Ordures ménagères résiduelles,222137.07017
2011,76,Occitanie,30,Gard,07B,Déblais et gravats,78840.20103
2011,76,Occitanie,30,Gard,07C,Encombrants,41513.80764
2011,76,Occitanie,30,Gard,07D,Déchets dangereux (y.c. DEEE),2577.21929
2011,76,Occitanie,30,Gard,07E,Matériaux recyclables,88628.5584
2011,76,Occitanie,30,Gard,07F,Déchets verts et biodéchets,43222.11366
2011,76,Occitanie,30,Gard,07Z,Autres,76.473
2011,76,Occitanie,31,Haute-Garonne,07A,Ordures ménagères résiduelles,352016.15542
2011,76,Occitanie,31,Haute-Garonne,07B,Déblais et gravats,44309.16728
2011,76,Occitanie,31,Haute-Garonne,07C,Encombrants,39501.74512
2011,76,Occitanie,31,Haute-Garonne,07D,Déchets dangereux (y.c. DEEE),4229.52299
2011,76,Occitanie,31,Haute-Garonne,07E,Matériaux recyclables,122182.13978
2011,76,Occitanie,31,Haute-Garonne,07F,Déchets verts et biodéchets,71456.27778
2011,76,Occitanie,31,Haute-Garonne,07Z,Autres,5088.02067
2011,76,Occitanie,32,Gers,07A,Ordures ménagères résiduelles,48682.27741
2011,76,Occitanie,32,Gers,07B,Déblais et gravats,14443.21194
2011,76,Occitanie,32,Gers,07C,Encombrants,4823.54121
2011,76,Occitanie,32,Gers,07D,Déchets dangereux (y.c. DEEE),1148.434
2011,76,Occitanie,32,Gers,07E,Matériaux recyclables,20937.96487
2011,76,Occitanie,32,Gers,07F,Déchets verts et biodéchets,8818.636
2011,76,Occitanie,32,Gers,07Z,Autres,2877.97255
2011,76,Occitanie,34,Hérault,07A,Ordures ménagères résiduelles,348589.85816
2011,76,Occitanie,34,Hérault,07B,Déblais et gravats,114367.94892
2011,76,Occitanie,34,Hérault,07C,Encombrants,87571.09616
2011,76,Occitanie,34,Hérault,07D,Déchets dangereux (y.c. DEEE),4230.51022
2011,76,Occitanie,34,Hérault,07E,Matériaux recyclables,132672.58378
2011,76,Occitanie,34,Hérault,07F,Déchets verts et biodéchets,85876.03972
2011,76,Occitanie,34,Hérault,07Z,Autres,68.52086
2011,76,Occitanie,46,Lot,07A,Ordures ménagères résiduelles,42013.36031
2011,76,Occitanie,46,Lot,07B,Déblais et gravats,12779.50313
2011,76,Occitanie,46,Lot,07C,Encombrants,11422.74118
2011,76,Occitanie,46,Lot,07D,Déchets dangereux (y.c. DEEE),2094.87751
2011,76,Occitanie,46,Lot,07E,Matériaux recyclables,25226.08714
2011,76,Occitanie,46,Lot,07F,Déchets verts et biodéchets,9775.88618
2011,76,Occitanie,46,Lot,07Z,Autres,29.26547
2011,76,Occitanie,48,Lozère,07A,Ordures ménagères résiduelles,21688.65
2011,76,Occitanie,48,Lozère,07C,Encombrants,5162.63
2011,76,Occitanie,48,Lozère,07D,Déchets dangereux (y.c. DEEE),866.89399
2011,76,Occitanie,48,Lozère,07E,Matériaux recyclables,9712.00122
2011,76,Occitanie,48,Lozère,07F,Déchets verts et biodéchets,1795.48
2011,76,Occitanie,48,Lozère,07Z,Autres,11.927
2011,76,Occitanie,65,Hautes-Pyrénées,07A,Ordures ménagères résiduelles,71777.12389
2011,76,Occitanie,65,Hautes-Pyrénées,07B,Déblais et gravats,11879.12166
2011,76,Occitanie,65,Hautes-Pyrénées,07C,Encombrants,12908.30437
2011,76,Occitanie,65,Hautes-Pyrénées,07D,Déchets dangereux (y.c. DEEE),1248.15833
2011,76,Occitanie,65,Hautes-Pyrénées,07E,Matériaux recyclables,25987.19608
2011,76,Occitanie,65,Hautes-Pyrénées,07F,Déchets verts et biodéchets,20785.75836
2011,76,Occitanie,65,Hautes-Pyrénées,07Z,Autres,264.7638
2011,76,Occitanie,66,Pyrénées-Orientales,07A,Ordures ménagères résiduelles,164274.18633
2011,76,Occitanie,66,Pyrénées-Orientales,07B,Déblais et gravats,41752.32
2011,76,Occitanie,66,Pyrénées-Orientales,07C,Encombrants,38876.37001
2011,76,Occitanie,66,Pyrénées-Orientales,07D,Déchets dangereux (y.c. DEEE),798.6578
2011,76,Occitanie,66,Pyrénées-Orientales,07E,Matériaux recyclables,54749.95092
2011,76,Occitanie,66,Pyrénées-Orientales,07F,Déchets verts et biodéchets,38583.73
2011,76,Occitanie,66,Pyrénées-Orientales,07Z,Autres,1323.34
2011,76,Occitanie,81,Tarn,07A,Ordures ménagères résiduelles,96771.9184
2011,76,Occitanie,81,Tarn,07B,Déblais et gravats,21096.20696
2011,76,Occitanie,81,Tarn,07C,Encombrants,10993.87351
2011,76,Occitanie,81,Tarn,07D,Déchets dangereux (y.c. DEEE),3457.02354
2011,76,Occitanie,81,Tarn,07E,Matériaux recyclables,44182.87768
2011,76,Occitanie,81,Tarn,07F,Déchets verts et biodéchets,17471.63788
2011,76,Occitanie,81,Tarn,07Z,Autres,6247.01128
2011,76,Occitanie,82,Tarn-et-Garonne,07A,Ordures ménagères résiduelles,64433.69872
2011,76,Occitanie,82,Tarn-et-Garonne,07B,Déblais et gravats,15466.28243
2011,76,Occitanie,82,Tarn-et-Garonne,07C,Encombrants,9283.15793
2011,76,Occitanie,82,Tarn-et-Garonne,07D,Déchets dangereux (y.c. DEEE),1679.15116
2011,76,Occitanie,82,Tarn-et-Garonne,07E,Matériaux recyclables,26031.78134
2011,76,Occitanie,82,Tarn-et-Garonne,07F,Déchets verts et biodéchets,12563.12227
2011,76,Occitanie,82,Tarn-et-Garonne,07Z,Autres,840.54975
2011,93,PACA,04,Alpes-de-Haute-Provence,07A,Ordures ménagères résiduelles,61117.39423
2011,93,PACA,04,Alpes-de-Haute-Provence,07B,Déblais et gravats,13999.59961
2011,93,PACA,04,Alpes-de-Haute-Provence,07C,Encombrants,10831.37811
2011,93,PACA,04,Alpes-de-Haute-Provence,07D,Déchets dangereux (y.c. DEEE),1440.46134
2011,93,PACA,04,Alpes-de-Haute-Provence,07E,Matériaux recyclables,18280.11686
2011,93,PACA,04,Alpes-de-Haute-Provence,07F,Déchets verts et biodéchets,10364.81688
2011,93,PACA,04,Alpes-de-Haute-Provence,07Z,Autres,6
2011,93,PACA,05,Hautes-Alpes,07A,Ordures ménagères résiduelles,49239.7974
2011,93,PACA,05,Hautes-Alpes,07B,Déblais et gravats,7742.87222
2011,93,PACA,05,Hautes-Alpes,07C,Encombrants,9288.50857
2011,93,PACA,05,Hautes-Alpes,07D,Déchets dangereux (y.c. DEEE),1525.20289
2011,93,PACA,05,Hautes-Alpes,07E,Matériaux recyclables,22717.53951
2011,93,PACA,05,Hautes-Alpes,07F,Déchets verts et biodéchets,6130.79733
2011,93,PACA,05,Hautes-Alpes,07Z,Autres,13.658
2011,93,PACA,06,Alpes-Maritimes,07A,Ordures ménagères résiduelles,492445.17
2011,93,PACA,06,Alpes-Maritimes,07B,Déblais et gravats,79753.15698
2011,93,PACA,06,Alpes-Maritimes,07C,Encombrants,88558.25185
2011,93,PACA,06,Alpes-Maritimes,07D,Déchets dangereux (y.c. DEEE),5057.94648
2011,93,PACA,06,Alpes-Maritimes,07E,Matériaux recyclables,103921.87545
2011,93,PACA,06,Alpes-Maritimes,07F,Déchets verts et biodéchets,63502.28001
2011,93,PACA,06,Alpes-Maritimes,07Z,Autres,349
2011,93,PACA,13,Bouches-du-Rhône,07A,Ordures ménagères résiduelles,789427.15557
2011,93,PACA,13,Bouches-du-Rhône,07B,Déblais et gravats,195084.79073
2011,93,PACA,13,Bouches-du-Rhône,07C,Encombrants,151085.50871
2011,93,PACA,13,Bouches-du-Rhône,07D,Déchets dangereux (y.c. DEEE),4966.07545
2011,93,PACA,13,Bouches-du-Rhône,07E,Matériaux recyclables,135742.9625
2011,93,PACA,13,Bouches-du-Rhône,07F,Déchets verts et biodéchets,100319.4008
2011,93,PACA,13,Bouches-du-Rhône,07Z,Autres,15.265
2011,93,PACA,83,Var,07A,Ordures ménagères résiduelles,490318.10314
2011,93,PACA,83,Var,07B,Déblais et gravats,42370.0776
2011,93,PACA,83,Var,07C,Encombrants,80051.43988
2011,93,PACA,83,Var,07D,Déchets dangereux (y.c. DEEE),4497.24526
2011,93,PACA,83,Var,07E,Matériaux recyclables,83971.38356
2011,93,PACA,83,Var,07F,Déchets verts et biodéchets,72262.92751
2011,93,PACA,83,Var,07Z,Autres,4030.85
2011,93,PACA,84,Vaucluse,07A,Ordures ménagères résiduelles,201187.42423
2011,93,PACA,84,Vaucluse,07B,Déblais et gravats,47645.40255
2011,93,PACA,84,Vaucluse,07C,Encombrants,35197.16611
2011,93,PACA,84,Vaucluse,07D,Déchets dangereux (y.c. DEEE),2694.6405
2011,93,PACA,84,Vaucluse,07E,Matériaux recyclables,62534.14553
2011,93,PACA,84,Vaucluse,07F,Déchets verts et biodéchets,33841.80202
2011,93,PACA,84,Vaucluse,07Z,Autres,1159
2011,52,Pays de la Loire,44,Loire-Atlantique,07A,Ordures ménagères résiduelles,298456.97041
2011,52,Pays de la Loire,44,Loire-Atlantique,07B,Déblais et gravats,106675.86492
2011,52,Pays de la Loire,44,Loire-Atlantique,07C,Encombrants,78846.04003
2011,52,Pays de la Loire,44,Loire-Atlantique,07D,Déchets dangereux (y.c. DEEE),7308.30154
2011,52,Pays de la Loire,44,Loire-Atlantique,07E,Matériaux recyclables,162689.47218
2011,52,Pays de la Loire,44,Loire-Atlantique,07F,Déchets verts et biodéchets,124563.30237
2011,52,Pays de la Loire,44,Loire-Atlantique,07Z,Autres,18.00053
2011,52,Pays de la Loire,49,Maine-et-Loire,07A,Ordures ménagères résiduelles,143179.06268
2011,52,Pays de la Loire,49,Maine-et-Loire,07B,Déblais et gravats,59002.68406
2011,52,Pays de la Loire,49,Maine-et-Loire,07C,Encombrants,32111.1567
2011,52,Pays de la Loire,49,Maine-et-Loire,07D,Déchets dangereux (y.c. DEEE),6825.47415
2011,52,Pays de la Loire,49,Maine-et-Loire,07E,Matériaux recyclables,101594.75217
2011,52,Pays de la Loire,49,Maine-et-Loire,07F,Déchets verts et biodéchets,60300.45872
2011,52,Pays de la Loire,49,Maine-et-Loire,07Z,Autres,230.45197
2011,52,Pays de la Loire,53,Mayenne,07A,Ordures ménagères résiduelles,64514.21631
2011,52,Pays de la Loire,53,Mayenne,07B,Déblais et gravats,20761.8616
2011,52,Pays de la Loire,53,Mayenne,07C,Encombrants,16188.61801
2011,52,Pays de la Loire,53,Mayenne,07D,Déchets dangereux (y.c. DEEE),2438.98206
2011,52,Pays de la Loire,53,Mayenne,07E,Matériaux recyclables,35052.9353
2011,52,Pays de la Loire,53,Mayenne,07F,Déchets verts et biodéchets,29322.08432
2011,52,Pays de la Loire,53,Mayenne,07Z,Autres,645.35545
2011,52,Pays de la Loire,72,Sarthe,07A,Ordures ménagères résiduelles,124999.95893
2011,52,Pays de la Loire,72,Sarthe,07B,Déblais et gravats,31435.16091
2011,52,Pays de la Loire,72,Sarthe,07C,Encombrants,32439.84811
2011,52,Pays de la Loire,72,Sarthe,07D,Déchets dangereux (y.c. DEEE),3842.33829
2011,52,Pays de la Loire,72,Sarthe,07E,Matériaux recyclables,65442.75435
2011,52,Pays de la Loire,72,Sarthe,07F,Déchets verts et biodéchets,41828.79472
2011,52,Pays de la Loire,72,Sarthe,07Z,Autres,62.65845
2011,52,Pays de la Loire,85,Vendée,07A,Ordures ménagères résiduelles,143705.92114
2011,52,Pays de la Loire,85,Vendée,07B,Déblais et gravats,57396.40699
2011,52,Pays de la Loire,85,Vendée,07C,Encombrants,43457.53471
2011,52,Pays de la Loire,85,Vendée,07D,Déchets dangereux (y.c. DEEE),6247.28395
2011,52,Pays de la Loire,85,Vendée,07E,Matériaux recyclables,108645.74191
2011,52,Pays de la Loire,85,Vendée,07F,Déchets verts et biodéchets,74505.55289
2013,84,Auvergne-Rhône-Alpes,01,Ain,07A,Ordures ménagères résiduelles,125932.37843
2013,84,Auvergne-Rhône-Alpes,01,Ain,07B,Déblais et gravats,39461.83336
2013,84,Auvergne-Rhône-Alpes,01,Ain,07C,Encombrants,34221.38917
2013,84,Auvergne-Rhône-Alpes,01,Ain,07D,Déchets dangereux (y.c. DEEE),6270.96244
2013,84,Auvergne-Rhône-Alpes,01,Ain,07E,Matériaux recyclables,81540.39638
2013,84,Auvergne-Rhône-Alpes,01,Ain,07F,Déchets verts et biodéchets,46595.2803
2013,84,Auvergne-Rhône-Alpes,01,Ain,07Z,Autres,39.73073
2013,84,Auvergne-Rhône-Alpes,03,Allier,07A,Ordures ménagères résiduelles,94243.7978
2013,84,Auvergne-Rhône-Alpes,03,Allier,07B,Déblais et gravats,14425.88418
2013,84,Auvergne-Rhône-Alpes,03,Allier,07C,Encombrants,15774.37677
2013,84,Auvergne-Rhône-Alpes,03,Allier,07D,Déchets dangereux (y.c. DEEE),2994.80333
2013,84,Auvergne-Rhône-Alpes,03,Allier,07E,Matériaux recyclables,40400.89816
2013,84,Auvergne-Rhône-Alpes,03,Allier,07F,Déchets verts et biodéchets,25792.41146
2013,84,Auvergne-Rhône-Alpes,03,Allier,07Z,Autres,12.86433
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,07A,Ordures ménagères résiduelles,83497.07188
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,07B,Déblais et gravats,18022.44205
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,07C,Encombrants,18543.66674
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,07D,Déchets dangereux (y.c. DEEE),2519.58666
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,07E,Matériaux recyclables,37279.61198
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,07F,Déchets verts et biodéchets,16116.43922
2013,84,Auvergne-Rhône-Alpes,07,Ardèche,07Z,Autres,8.37778
2013,84,Auvergne-Rhône-Alpes,15,Cantal,07A,Ordures ménagères résiduelles,39395.60737
2013,84,Auvergne-Rhône-Alpes,15,Cantal,07B,Déblais et gravats,5767.99947
2013,84,Auvergne-Rhône-Alpes,15,Cantal,07C,Encombrants,6049.13101
2013,84,Auvergne-Rhône-Alpes,15,Cantal,07D,Déchets dangereux (y.c. DEEE),910.44602
2013,84,Auvergne-Rhône-Alpes,15,Cantal,07E,Matériaux recyclables,16956.87238
2013,84,Auvergne-Rhône-Alpes,15,Cantal,07F,Déchets verts et biodéchets,8271.59388
2013,84,Auvergne-Rhône-Alpes,15,Cantal,07Z,Autres,4.97963
2013,84,Auvergne-Rhône-Alpes,26,Drôme,07A,Ordures ménagères résiduelles,127278.75373
2013,84,Auvergne-Rhône-Alpes,26,Drôme,07B,Déblais et gravats,37528.31496
2013,84,Auvergne-Rhône-Alpes,26,Drôme,07C,Encombrants,33154.95893
2013,84,Auvergne-Rhône-Alpes,26,Drôme,07D,Déchets dangereux (y.c. DEEE),3405.6943
2013,84,Auvergne-Rhône-Alpes,26,Drôme,07E,Matériaux recyclables,54238.33923
2013,84,Auvergne-Rhône-Alpes,26,Drôme,07F,Déchets verts et biodéchets,33142.32165
2013,84,Auvergne-Rhône-Alpes,26,Drôme,07Z,Autres,14.8791
2013,84,Auvergne-Rhône-Alpes,38,Isère,07A,Ordures ménagères résiduelles,275259.46594
2013,84,Auvergne-Rhône-Alpes,38,Isère,07B,Déblais et gravats,105633.13323
2013,84,Auvergne-Rhône-Alpes,38,Isère,07C,Encombrants,83742.53295
2013,84,Auvergne-Rhône-Alpes,38,Isère,07D,Déchets dangereux (y.c. DEEE),9103.27467
2013,84,Auvergne-Rhône-Alpes,38,Isère,07E,Matériaux recyclables,156177.36489
2013,84,Auvergne-Rhône-Alpes,38,Isère,07F,Déchets verts et biodéchets,100412.73173
2013,84,Auvergne-Rhône-Alpes,38,Isère,07Z,Autres,8349.34902
2013,84,Auvergne-Rhône-Alpes,42,Loire,07A,Ordures ménagères résiduelles,176042.49091
2013,84,Auvergne-Rhône-Alpes,42,Loire,07B,Déblais et gravats,40521.2086
2013,84,Auvergne-Rhône-Alpes,42,Loire,07C,Encombrants,42685.07419
2013,84,Auvergne-Rhône-Alpes,42,Loire,07D,Déchets dangereux (y.c. DEEE),5926.60802
2013,84,Auvergne-Rhône-Alpes,42,Loire,07E,Matériaux recyclables,75887.48783
2013,84,Auvergne-Rhône-Alpes,42,Loire,07F,Déchets verts et biodéchets,49820.99089
2013,84,Auvergne-Rhône-Alpes,42,Loire,07Z,Autres,10.30618
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07A,Ordures ménagères résiduelles,51833.97265
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07B,Déblais et gravats,12879.83067
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07C,Encombrants,9485.14991
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07D,Déchets dangereux (y.c. DEEE),1569.44905
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07E,Matériaux recyclables,28282.43192
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07F,Déchets verts et biodéchets,12228.23748
2013,84,Auvergne-Rhône-Alpes,43,Haute-Loire,07Z,Autres,2.13837
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07A,Ordures ménagères résiduelles,146400.01669
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07B,Déblais et gravats,33554.36341
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07C,Encombrants,33428.52598
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07D,Déchets dangereux (y.c. DEEE),5088.32421
2013,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,07E,Matériaux recyclables,80578.52986
